0,0,0,2.46414,12,0
5,2534,2848,2.174533,11,0
10,1263,1679,2.549524,12,0
100,115,193,2.251753,13,0
1000,11,20,2.435506,12,0
0,0,0,2.482319,12,0
5,2534,2847,2.480397,11,0
10,1263,1678,2.178101,12,0
100,115,194,2.299153,12,0
1000,11,20,2.083028,13,0
0,0,0,2.398123,11,0
5,2534,2848,2.073082,12,0
10,1263,1680,2.265624,12,0
100,115,193,2.259741,12,0
1000,11,20,2.414714,10,0
0,0,0,2.530624,11,0
5,2534,2848,2.060696,12,0
10,1263,1679,2.110185,12,0
100,115,193,2.33242,13,0
1000,11,20,2.374635,11,0
0,0,0,2.074852,12,0
5,2534,2848,2.090657,11,0
10,1263,1680,2.36309,12,0
100,115,194,2.586463,12,0
1000,11,20,2.331113,11,0
0,0,0,2.106435,13,0
5,2534,2847,2.099392,12,0
10,1263,1682,2.07668,10,0
100,115,194,2.085881,11,0
1000,11,20,2.333674,11,0
0,0,0,2.075859,12,0
5,2534,2848,2.193032,12,0
10,1263,1681,2.089581,11,0
100,115,194,2.097423,11,0
1000,11,20,2.092807,12,0
0,0,0,2.397402,12,0
5,2534,2846,2.239222,13,0
10,1263,1681,2.079797,11,0
100,115,194,2.563265,12,0
1000,11,20,2.4677,12,0
0,0,0,2.4704,12,0
5,2534,2847,2.139,12,0
10,1263,1681,2.135411,12,0
100,115,194,2.179186,12,0
1000,11,20,2.139016,11,0
0,0,0,2.264369,12,0
5,2534,2846,2.365949,12,0
10,1263,1681,2.103593,12,0
100,115,193,2.145645,13,0
1000,11,20,2.433875,12,0
0,0,0,2.424156,12,0
5,2517,2837,2.191378,20,0
10,1265,1701,2.046083,11,0
100,115,193,2.078568,15,0
1000,11,20,2.143247,10,0
