0,0,0,2.280599,5192,2132
5,2534,1031,2.5638,4801,695
10,1263,540,2.496824,4805,1090
100,115,41,2.06425,5374,3132
1000,11,2,2.099174,5429,2898
0,0,0,2.268103,5054,2039
5,2534,852,2.267026,5217,2051
10,1263,423,2.208548,5390,2411
100,115,49,2.094846,5467,2921
1000,11,6,2.075339,5352,2984
0,0,0,2.268944,5067,2075
5,2534,989,2.502443,4822,1059
10,1263,413,2.124873,5399,3009
100,115,47,2.112938,5295,2717
1000,11,4,2.213792,5347,2351
0,0,0,2.198968,5255,2386
5,2534,971,2.439067,4898,1331
10,1263,391,2.080589,5550,2987
100,115,61,2.54685,4768,984
1000,11,5,2.095022,5335,2954
0,0,0,2.072951,5338,2996
5,2534,942,2.285958,4984,1992
10,1263,417,2.063032,5457,2975
100,115,39,2.167357,5068,2669
1000,11,5,2.08618,5365,2941
0,0,0,2.138066,5340,2646
5,2534,1040,2.555366,4846,774
10,1263,569,2.55862,4863,895
100,115,57,2.297978,5006,1931
1000,11,5,2.455108,4832,1323
0,0,0,2.256669,5216,2091
5,2534,847,2.144462,5172,2638
10,1263,530,2.50361,4868,1091
100,115,50,2.12287,5232,2794
1000,11,6,2.103573,5257,2824
0,0,0,2.176851,5365,2406
5,2534,772,2.110805,5440,2539
10,1263,539,2.470397,4882,1131
100,115,61,2.508267,4837,980
1000,11,5,2.50073,4797,1172
0,0,0,2.05398,5373,3247
5,2534,763,2.104259,5384,2607
10,1263,412,2.094236,5485,2769
100,115,50,2.230732,5142,2282
1000,11,4,2.093745,5295,2915
0,0,0,2.122545,5226,2790
5,2534,929,2.322478,4942,1706
10,1263,426,2.126243,5380,2693
100,115,46,2.070124,5590,2652
1000,11,4,2.204073,5311,2478
