0,0,0,2.100491,0,0
5,2534,2863,2.082858,0,0
10,1263,1688,2.571705,0,0
100,115,194,2.44093,0,0
1000,11,20,2.0792,0,0
0,0,0,2.275787,0,0
5,2534,2863,2.119829,0,0
10,1263,1688,2.321242,0,0
100,115,194,2.512205,0,0
1000,11,20,2.331105,0,0
0,0,0,2.201759,0,0
5,2534,2863,2.073043,0,0
10,1263,1688,2.102613,0,0
100,115,194,2.079417,0,0
1000,11,20,2.099393,0,0
0,0,0,2.288013,0,0
5,2534,2863,2.481595,0,0
10,1263,1688,2.19906,0,0
100,115,194,2.253947,0,0
1000,11,20,2.351913,0,0
0,0,0,2.333953,0,0
5,2534,2863,2.229109,0,0
10,1263,1688,2.09417,0,0
100,115,194,2.535828,0,0
1000,11,20,2.372603,0,0
0,0,0,2.126208,0,0
5,2534,2863,2.414892,0,0
10,1263,1688,2.150172,0,0
100,115,194,2.143965,0,0
1000,11,20,2.082175,0,0
0,0,0,2.120268,0,0
5,2534,2863,2.135879,0,0
10,1263,1688,2.327864,0,0
100,115,194,2.330645,0,0
1000,11,20,2.130691,0,0
0,0,0,2.102466,0,0
5,2534,2863,2.122242,0,0
10,1263,1688,2.163849,0,0
100,115,194,2.352039,0,0
1000,11,20,2.280841,0,0
0,0,0,2.155366,0,0
5,2534,2863,2.50662,0,0
10,1263,1688,2.091173,0,0
100,115,194,2.200517,0,0
1000,11,20,2.654772,0,0
0,0,0,2.216295,0,0
5,2534,2863,2.319557,0,0
10,1263,1688,2.083984,0,0
100,115,194,2.290841,0,0
1000,11,20,2.067883,0,0
