0,0,0,2.138052,5252,2846
5,2534,861,2.312259,5213,2154
10,1263,410,2.093812,5208,3043
100,115,44,2.102379,5247,2958
1000,11,4,2.211788,5203,2286
0,0,0,2.532842,4846,992
5,2534,775,2.103307,5264,3006
10,1263,436,2.144974,5356,2407
100,115,50,2.342014,5035,1706
1000,11,3,2.056193,5473,3285
0,0,0,2.446765,4959,1409
5,2534,906,2.333453,5051,1799
10,1263,469,2.334132,5072,1918
100,115,64,2.504482,4782,1084
1000,11,4,2.087847,5316,3203
0,0,0,2.116447,5314,2865
5,2534,1027,2.497454,4794,1131
10,1263,394,2.073178,5485,2939
100,115,38,2.062294,5222,3043
1000,11,5,2.381594,5006,1545
0,0,0,2.176049,5316,2552
5,2534,729,2.086979,5421,3014
10,1263,427,2.146983,5067,2591
100,115,53,2.148131,5110,2700
1000,11,4,2.060043,5297,3276
0,0,0,2.170416,5188,2503
5,2534,788,2.164396,5370,2512
10,1263,574,2.445121,4928,1244
100,115,41,2.104591,5360,3038
1000,11,2,2.113526,5192,2782
0,0,0,2.086074,5461,2868
5,2534,720,2.06633,5461,3219
10,1263,547,2.470829,4944,1224
100,115,56,2.122458,5285,2633
1000,11,5,2.111474,5383,2854
0,0,0,2.119614,5269,2803
5,2534,1014,2.492346,4865,1057
10,1263,381,2.089521,5367,2886
100,115,43,2.097297,5333,3128
1000,11,6,2.299984,5052,2060
0,0,0,2.075354,5222,3036
5,2534,728,2.05676,5345,3164
10,1263,405,2.053651,5353,3267
100,115,45,2.062136,5429,3289
1000,11,5,2.156606,5250,2781
0,0,0,2.318073,5021,2004
5,2534,923,2.476324,4957,1452
10,1263,389,2.101668,5246,2938
100,115,53,2.070336,5218,3105
1000,11,4,2.253774,5114,2388
0,0,0,2.061571,5363,3139
5,2549,769,2.081537,5380,2698
10,1269,455,2.105763,5239,2912
100,115,37,2.074111,5252,2912
1000,11,7,2.129021,5315,2625
