0,0,0,2.104888,0,0
5,2534,2863,2.0736,0,0
10,1263,1688,2.145349,0,0
100,115,194,2.18972,0,0
1000,11,20,2.091639,0,0
0,0,0,2.220695,0,0
5,2534,2863,2.091656,0,0
10,1263,1688,2.518108,0,0
100,115,194,2.083372,0,0
1000,11,20,2.311018,0,0
0,0,0,2.092204,0,0
5,2534,2863,2.12865,0,0
10,1263,1688,2.426088,0,0
100,115,194,2.107135,0,0
1000,11,20,2.079623,0,0
0,0,0,2.140468,0,0
5,2534,2863,2.207424,0,0
10,1263,1688,2.49355,0,0
100,115,194,2.365144,0,0
1000,11,20,2.120893,0,0
0,0,0,2.283436,0,0
5,2534,2863,2.05306,0,0
10,1263,1688,2.118862,0,0
100,115,194,2.097221,0,0
1000,11,20,2.167642,0,0
0,0,0,2.290176,0,0
5,2534,2863,2.100598,0,0
10,1263,1688,2.067637,0,0
100,115,194,2.108493,0,0
1000,11,20,2.073551,0,0
0,0,0,2.086714,0,0
5,2534,2863,2.757232,0,0
10,1263,1688,2.228139,0,0
100,115,194,2.501685,0,0
1000,11,20,2.123638,0,0
0,0,0,2.189756,0,0
5,2534,2863,2.096729,0,0
10,1263,1688,2.446543,0,0
100,115,194,2.195854,0,0
1000,11,20,2.422963,0,0
0,0,0,2.141618,0,0
5,2534,2863,2.593823,0,0
10,1263,1688,2.165424,0,0
100,115,194,2.115774,0,0
1000,11,20,2.179475,0,0
0,0,0,2.218124,0,0
5,2534,2863,2.140139,0,0
10,1263,1688,2.504781,0,0
100,115,194,2.11335,0,0
1000,11,20,2.51452,0,0
0,0,0,2.398859,0,0
5,2554,2919,2.370647,0,0
10,1270,1682,2.19515,0,0
100,115,183,2.112812,0,0
1000,11,18,2.243273,0,0
