0,0,0,2.108083,0,0
5,2534,2863,2.127168,0,0
10,1263,1688,2.199717,0,0
100,115,194,2.04546,0,0
1000,11,20,2.184734,0,0
0,0,0,2.24595,0,0
5,2534,2863,2.372915,0,0
10,1263,1688,2.319902,0,0
100,115,194,2.095474,0,0
1000,11,20,2.08214,0,0
0,0,0,2.197646,0,0
5,2534,2863,2.419665,0,0
10,1263,1688,2.276062,0,0
100,115,194,2.465247,0,0
1000,11,20,2.155752,1,1
0,0,0,2.25519,0,0
5,2534,2863,2.337739,0,0
10,1263,1688,2.2908,0,0
100,115,194,2.085731,0,0
1000,11,20,2.329473,0,0
0,0,0,2.446343,0,0
5,2534,2863,2.239017,0,0
10,1263,1688,2.285455,0,0
100,115,194,2.419552,0,0
1000,11,20,2.518255,0,0
0,0,0,2.088662,0,0
5,2534,2863,2.400354,0,0
10,1263,1688,2.14454,0,0
100,115,194,2.136536,0,0
1000,11,20,2.191391,0,0
0,0,0,2.332378,0,0
5,2534,2863,2.231376,0,0
10,1263,1688,2.095752,0,0
100,115,194,2.115581,0,0
1000,11,20,2.194396,0,0
0,0,0,2.089883,0,0
5,2534,2863,2.075998,0,0
10,1263,1688,2.093497,0,0
100,115,194,2.186165,1,1
1000,11,20,2.091637,0,0
0,0,0,2.514979,0,0
5,2534,2863,2.0584,0,0
10,1263,1688,2.052197,0,0
100,115,194,2.208356,0,0
1000,11,20,2.464773,0,0
0,0,0,2.546018,0,0
5,2534,2863,2.238823,0,0
10,1263,1688,2.398596,0,0
100,115,194,2.330011,0,0
1000,11,20,2.183275,0,0
