0,0,0,2.33578,1206,0
5,2534,1960,2.33062,1210,0
10,1263,1081,2.31323,1214,0
100,115,114,2.494417,1209,1
1000,11,10,2.063623,1207,0
0,0,0,2.091521,1211,0
5,2534,1958,2.361604,1206,0
10,1263,1087,2.067656,1219,0
100,115,117,2.451858,1204,0
1000,11,10,2.25474,1206,0
0,0,0,2.130764,1220,0
5,2534,1961,2.079065,1206,0
10,1263,1090,2.326088,1212,0
100,115,120,2.23513,1204,0
1000,11,10,2.228403,1217,0
0,0,0,2.448617,1206,0
5,2534,1970,2.074016,1209,0
10,1263,1094,2.514461,1203,0
100,115,118,2.18481,1226,0
1000,11,10,2.208008,1199,1
0,0,0,2.086414,1202,0
5,2534,1965,2.517143,1210,0
10,1263,1082,2.095145,1220,0
100,115,113,2.275019,1197,0
1000,11,10,2.505791,1203,0
0,0,0,2.153246,1225,0
5,2534,1974,2.231839,1190,0
10,1263,1093,2.071504,1198,0
100,115,115,2.103035,1216,0
1000,11,10,2.197201,1209,0
0,0,0,2.197965,1228,0
5,2534,1958,2.187709,1200,0
10,1263,1098,2.426876,1208,0
100,115,118,2.137322,1205,0
1000,11,10,2.099876,1194,0
0,0,0,2.292958,1200,0
5,2534,1960,2.408762,1205,0
10,1263,1082,2.060206,1225,0
100,115,118,2.51222,1211,0
1000,11,10,2.483841,1207,0
0,0,0,2.080536,1222,0
5,2534,1976,2.308183,1200,0
10,1263,1100,2.538699,1204,0
100,115,120,2.116818,1198,0
1000,11,10,2.097446,1216,0
0,0,0,2.097197,1211,0
5,2534,1936,2.164443,1238,0
10,1263,1085,2.070071,1212,0
100,115,112,2.142954,1213,0
1000,11,10,2.082097,1201,0
0,0,0,2.483171,1178,0
