0,0,0,2.447355,264,0
5,2534,2565,2.167754,269,1
10,1263,1482,2.09765,262,0
100,115,172,2.502,266,0
1000,11,15,2.15665,269,0
0,0,0,2.326669,265,0
5,2534,2562,2.067201,267,0
10,1263,1482,2.09939,256,0
100,115,173,2.471831,267,1
1000,11,15,2.071378,268,0
0,0,0,2.125901,263,0
5,2534,2562,2.076956,264,0
10,1263,1491,2.203104,259,0
100,115,174,2.172803,264,0
1000,11,15,2.162938,266,0
0,0,0,2.301498,259,0
5,2534,2576,2.364203,259,0
10,1263,1489,2.546523,265,0
100,115,174,2.138602,268,0
1000,11,15,2.066342,264,1
0,0,0,2.418318,262,1
5,2534,2566,2.498592,265,0
10,1263,1483,2.197742,265,0
100,115,170,2.130575,264,0
1000,11,15,2.179488,267,0
0,0,0,2.491093,261,0
5,2534,2565,2.238897,266,0
10,1263,1471,2.420865,268,0
100,115,167,2.092223,267,0
1000,11,15,2.303263,265,0
0,0,0,2.287897,265,0
5,2534,2569,2.309074,262,0
10,1263,1479,2.254246,264,0
100,115,173,2.121524,269,0
1000,11,15,2.496942,268,0
0,0,0,2.413456,260,0
5,2534,2564,2.123854,265,0
10,1263,1490,2.097551,256,0
100,115,173,2.295155,267,0
1000,11,15,2.110326,273,0
0,0,0,2.177651,259,0
5,2534,2570,2.244483,260,0
10,1263,1475,2.507962,269,0
100,115,172,2.439526,268,0
1000,11,15,2.100303,270,0
0,0,0,2.136099,260,0
5,2534,2562,2.156377,267,0
10,1263,1489,2.517469,259,0
100,115,177,2.342944,269,0
1000,11,15,2.361341,261,0
