0,0,0,2.339452,0,0
5,2534,2863,2.311412,0,0
10,1263,1688,2.541154,0,0
100,115,194,2.259312,0,0
1000,11,20,2.121134,0,0
0,0,0,2.086756,0,0
5,2534,2863,2.521438,0,0
10,1263,1688,2.1562,0,0
100,115,194,2.226567,0,0
1000,11,20,2.471219,0,0
0,0,0,2.092243,0,0
5,2534,2863,2.339229,0,0
10,1263,1688,2.055052,0,0
100,115,194,2.066697,0,0
1000,11,20,2.501587,0,0
0,0,0,2.09675,0,0
5,2534,2863,2.452302,0,0
10,1263,1688,2.091938,0,0
100,115,194,2.177299,0,0
1000,11,20,2.059269,0,0
0,0,0,2.084849,0,0
5,2534,2863,2.233559,0,0
10,1263,1688,2.57314,0,0
100,115,194,2.221496,0,0
1000,11,20,2.187128,0,0
0,0,0,2.150268,0,0
5,2534,2863,2.102758,0,0
10,1263,1688,2.081318,0,0
100,115,194,2.424796,0,0
1000,11,20,2.145529,0,0
0,0,0,2.506593,0,0
5,2534,2863,2.114297,0,0
10,1263,1688,2.191591,0,0
100,115,194,2.088181,0,0
1000,11,20,2.156158,0,0
0,0,0,2.260006,0,0
5,2534,2863,2.322586,0,0
10,1263,1688,2.050436,0,0
100,115,194,2.072655,0,0
1000,11,20,2.196893,0,0
0,0,0,2.105022,0,0
5,2534,2863,2.063696,0,0
10,1263,1688,2.600794,0,0
100,115,194,2.355496,0,0
1000,11,20,2.228642,0,0
0,0,0,2.18449,0,0
5,2534,2863,2.565437,0,0
10,1263,1688,2.130801,0,0
100,115,194,2.478381,0,0
1000,11,20,2.145083,0,0
